timestamp;numberOfPackets;packetsTotalSize;packetsMean
920945340;27;2684;99.4074074074074
920945400;33;2773;84.03030303030303
920945460;30;2797;93.23333333333333
920945520;49;4123;84.14285714285714
920945580;32;2917;91.15625
920945640;23;2167;94.21739130434783
920945700;28;2617;93.46428571428571
920945760;35;2911;83.17142857142858
920945820;43;3869;89.97674418604652
920945880;35;3229;92.25714285714285
920945940;34;3019;88.79411764705883
920946000;29;2527;87.13793103448276
920946060;34;3037;89.32352941176471
920946120;27;2467;91.37037037037037
920946180;34;3001;88.26470588235294
920946240;28;2923;104.39285714285714
920946300;32;2857;89.28125
920946360;27;2467;91.37037037037037
920946420;34;3027;89.02941176470588
920946480;28;2553;91.17857142857143
920946540;38;3241;85.28947368421052
920946600;21;1987;94.61904761904762
920946660;28;2617;93.46428571428571
920946720;28;2791;99.67857142857143
920946780;32;2917;91.15625
920946840;306;36770;120.16339869281046
920946900;66;5907;89.5
920946960;32;2854;89.1875
920947020;51;4206;82.47058823529412
920947080;32;2793;87.28125
920947140;33;3164;95.87878787878788
920947200;25;2347;93.88
920947260;32;2821;88.15625
920947320;35;2947;84.2
920947380;30;2797;93.23333333333333
920947440;26;2433;93.57692307692308
920947500;32;2917;91.15625
920947560;25;2269;90.76
920947620;39;3513;90.07692307692308
920947680;30;2830;94.33333333333333
920947740;29;2703;93.20689655172414
920947800;29;2587;89.20689655172414
920947860;39;3367;86.33333333333333
920947920;23;2167;94.21739130434783
920947980;34;3001;88.26470588235294
920948040;28;2696;96.28571428571429
920948100;38;3241;85.28947368421052
920948160;30;2673;89.1
920948220;36;3147;87.41666666666667
920948280;27;2407;89.14814814814815
920948340;32;2917;91.15625
920948400;34;3034;89.23529411764706
920948460;30;2797;93.23333333333333
920948520;43;3838;89.25581395348837
920948580;31;2763;89.12903225806451
920948640;29;2587;89.20689655172414
920948700;38;3259;85.76315789473684
920948760;29;2551;87.96551724137932
920948820;36;3165;87.91666666666667
920948880;23;2163;94.04347826086956
920948940;37;3404;92
920949000;25;2347;93.88
920949060;32;2917;91.15625
920949120;32;2914;91.0625
920949180;34;3037;89.32352941176471
920949240;23;2167;94.21739130434783
920949300;31;2857;92.16129032258064
920949360;28;2535;90.53571428571429
920949420;37;3489;94.29729729729729
920949480;39;3343;85.71794871794872
920949540;28;2654;94.78571428571429
920949600;27;2467;91.37037037037037
920949660;33;3003;91
920949720;29;2587;89.20689655172414
920949780;30;2797;93.23333333333333
920949840;31;2981;96.16129032258064
920949900;31;2887;93.12903225806451
920949960;31;2689;86.74193548387096
920950020;52;4272;82.15384615384616
920950080;24;2253;93.875
920950140;32;2917;91.15625
920950200;27;2371;87.81481481481481
920950260;34;3037;89.32352941176471
920950320;32;3013;94.15625
920950380;36;3139;87.19444444444444
920950440;303;36641;120.92739273927393
920950500;67;5909;88.19402985074628
920950560;26;2590;99.61538461538461
920950620;32;2925;91.40625
920950680;29;2551;87.96551724137932
920950740;35;3284;93.82857142857142
920950800;27;2467;91.37037037037037
920950860;30;2737;91.23333333333333
920950920;27;2523;93.44444444444444
920950980;32;2899;90.59375
920951040;33;2791;84.57575757575758
920951100;30;2797;93.23333333333333
920951160;25;2287;91.48
920951220;31;3061;98.74193548387096
920951280;33;3036;92
920951340;30;2797;93.23333333333333
920951400;33;2791;84.57575757575758
920951460;26;2437;93.73076923076923
920951520;48;3874;80.70833333333333
920951580;32;2917;91.15625
920951640;29;2782;95.93103448275862
920951700;30;2797;93.23333333333333
920951760;29;2551;87.96551724137932
920951820;40;3345;83.625
920951880;27;2467;91.37037037037037
920951940;45;4217;93.71111111111111
920952000;47;4996;106.29787234042553
920952060;34;3037;89.32352941176471
920952120;28;2695;96.25
920952180;32;2917;91.15625
920952240;29;2569;88.58620689655173
920952300;34;2977;87.55882352941177
920952360;30;2673;89.1
920952420;28;2565;91.60714285714286
920952480;29;2551;87.96551724137932
920952540;33;3146;95.33333333333333
920952600;33;2809;85.12121212121212
920952660;34;3019;88.79411764705883
920952720;26;2590;99.61538461538461
920952780;29;2703;93.20689655172414
920952840;29;2587;89.20689655172414
920952900;34;3001;88.26470588235294
920952960;28;2557;91.32142857142857
920953020;55;4716;85.74545454545455
920953080;25;2287;91.48
920953140;39;3461;88.74358974358974
920953200;46;4469;97.15217391304348
920953260;34;3001;88.26470588235294
920953320;31;2707;87.3225806451613
920953380;32;2797;87.40625
920953440;25;2657;106.28
920953500;31;2883;93
920953560;25;2347;93.88
920953620;40;3369;84.225
920953680;27;2467;91.37037037037037
920953740;34;2941;86.5
920953800;25;2347;93.88
920953860;31;2883;93
920953920;30;2911;97.03333333333333
920953980;33;3007;91.12121212121212
920954040;305;36683;120.27213114754099
920954100;64;5823;90.984375
920954160;32;2932;91.625
920954220;33;3011;91.24242424242425
920954280;25;2347;93.88
920954340;31;2906;93.74193548387096
920954400;29;2551;87.96551724137932
920954460;36;3157;87.69444444444444
920954520;43;3600;83.72093023255815
920954580;30;2797;93.23333333333333
920954640;23;2167;94.21739130434783
920954700;34;2977;87.55882352941177
920954760;30;2637;87.9
920954820;44;3891;88.43181818181819
920954880;30;2812;93.73333333333333
920954940;36;3139;87.19444444444444
920955000;28;2497;89.17857142857143
920955060;36;3157;87.69444444444444
920955120;26;2433;93.57692307692308
920955180;36;3121;86.69444444444444
920955240;30;2834;94.46666666666667
920955300;26;2437;93.73076923076923
920955360;25;2347;93.88
920955420;35;3131;89.45714285714286
920955480;31;2689;86.74193548387096
920955540;40;3343;83.575
920955600;86;8801;102.33720930232558
920955660;26;2437;93.73076923076923
920955720;31;2997;96.6774193548387
920955780;34;3037;89.32352941176471
920955840;25;2347;93.88
920955900;40;3361;84.025
920955960;29;2551;87.96551724137932
920956020;53;4302;81.16981132075472
920956080;26;2433;93.57692307692308
920956140;37;3404;92
920956200;25;2347;93.88
920956260;36;3079;85.52777777777777
920956320;30;2752;91.73333333333333
920956380;30;2797;93.23333333333333
920956440;26;2433;93.57692307692308
920956500;32;2917;91.15625
920956560;31;2689;86.74193548387096
920956620;33;3111;94.27272727272727
920956680;29;2569;88.58620689655173
920956740;31;2883;93
920956800;33;2827;85.66666666666667
920956860;32;2917;91.15625
920956920;25;2347;93.88
920956980;32;2839;88.71875
920957040;34;3269;96.1470588235294
920957100;37;3189;86.1891891891892
920957160;27;2449;90.70370370370371
920957220;32;2865;89.53125
920957280;24;2277;94.875
920957340;35;3047;87.05714285714286
920957400;30;2661;88.7
920957460;29;2687;92.65517241379311
920957520;45;4008;89.06666666666666
920957580;36;3073;85.36111111111111
920957640;300;36430;121.43333333333334
920957700;67;5935;88.58208955223881
920957760;31;2904;93.6774193548387
920957820;39;3295;84.48717948717949
920957880;26;2457;94.5
920957940;26;2574;99
920958000;29;2663;91.82758620689656
920958060;32;2897;90.53125
920958120;34;2901;85.32352941176471
920958180;29;2609;89.96551724137932
920958240;26;2379;91.5
920958300;29;2687;92.65517241379311
920958360;32;2817;88.03125
920958420;34;3259;95.8529411764706
920958480;30;2906;96.86666666666666
920958540;33;2831;85.78787878787878
920958600;30;2697;89.9
920958660;33;2927;88.6969696969697
920958720;28;2577;92.03571428571429
920958780;29;2687;92.65517241379311
920958840;26;2610;100.38461538461539
920958900;39;3173;81.35897435897436
920958960;26;2457;94.5
920959020;29;2687;92.65517241379311
920959080;47;3894;82.85106382978724
920959140;32;2833;88.53125
920959200;25;2520;100.8
920959260;35;3011;86.02857142857142
920959320;33;3087;93.54545454545455
920959380;35;3047;87.05714285714286
920959440;36;3117;86.58333333333333
920959500;45;3587;79.71111111111111
920959560;26;2457;94.5
920959620;33;2935;88.93939393939394
920959680;34;2901;85.32352941176471
920959740;30;2934;97.8
920959800;29;2663;91.82758620689656
920959860;27;2507;92.85185185185185
920959920;33;3042;92.18181818181819
920959980;29;2627;90.58620689655173
920960040;30;2661;88.7
920960100;28;2597;92.75
920960160;26;2397;92.1923076923077
920960220;78;7856;100.71794871794872
920960280;29;2663;91.82758620689656
920960340;31;2807;90.54838709677419
920960400;36;3021;83.91666666666667
920960460;35;2951;84.31428571428572
920960520;28;2577;92.03571428571429
920960580;29;2687;92.65517241379311
920960640;29;3033;104.58620689655173
920960700;33;2927;88.6969696969697
920960760;32;2781;86.90625
920960820;27;2507;92.85185185185185
920960880;28;2577;92.03571428571429
920960940;29;2687;92.65517241379311
920961000;31;2783;89.7741935483871
920961060;29;2609;89.96551724137932
920961120;32;3015;94.21875
920961180;31;2807;90.54838709677419
920961240;306;36829;120.35620915032679
920961300;61;5593;91.68852459016394
920961360;29;2802;96.62068965517241
920961420;29;2635;90.86206896551724
920961480;33;2867;86.87878787878788
920961540;36;3294;91.5
920961600;30;2661;88.7
920961660;29;2687;92.65517241379311
920961720;30;2679;89.3
920961780;31;2747;88.61290322580645
920961840;27;2543;94.18518518518519
920961900;35;3011;86.02857142857142
920961960;26;2457;94.5
920962020;34;3199;94.08823529411765
920962080;29;2760;95.17241379310344
920962140;29;2687;92.65517241379311
920962200;29;2649;91.34482758620689
920962260;36;3037;84.36111111111111
920962320;30;2697;89.9
920962380;27;2507;92.85185185185185
920962440;27;2704;100.14814814814815
920962500;33;2927;88.6969696969697
920962560;32;2893;90.40625
920962620;36;3029;84.13888888888889
920962680;33;2909;88.15151515151516
920962740;28;2517;89.89285714285714
920962800;32;3050;95.3125
920962860;28;2577;92.03571428571429
920962920;29;2977;102.65517241379311
920962980;32;2739;85.59375
920963040;27;2489;92.18518518518519
920963100;38;3177;83.60526315789474
920963160;27;2567;95.07407407407408
920963220;31;2795;90.16129032258064
920963280;25;2387;95.48
920963340;37;3208;86.70270270270271
920963400;30;2755;91.83333333333333
920963460;30;2697;89.9
920963520;30;2930;97.66666666666667
920963580;28;2577;92.03571428571429
920963640;31;2807;90.54838709677419
920963700;32;2799;87.46875
920963760;27;2489;92.18518518518519
920963820;35;3233;92.37142857142857
920963880;37;3149;85.10810810810811
920963940;29;2585;89.13793103448276
920964000;37;3295;89.05405405405405
920964060;32;2911;90.96875
920964120;31;2807;90.54838709677419
920964180;32;2781;86.90625
920964240;32;3267;102.09375
920964300;24;2217;92.375
920964360;27;2567;95.07407407407408
920964420;36;3065;85.13888888888889
920964480;28;2653;94.75
920964540;36;3003;83.41666666666667
920964600;27;2567;95.07407407407408
920964660;32;2817;88.03125
920964720;25;2651;106.04
920964780;32;2817;88.03125
920964840;302;36626;121.27814569536424
920964900;70;5987;85.52857142857142
920964960;26;2630;101.15384615384616
920965020;28;2577;92.03571428571429
920965080;28;2653;94.75
920965140;31;2926;94.38709677419355
920965200;33;2927;88.6969696969697
920965260;33;2811;85.18181818181819
920965320;27;2567;95.07407407407408
920965380;28;2577;92.03571428571429
920965440;31;2807;90.54838709677419
920965500;28;2577;92.03571428571429
920965560;30;2773;92.43333333333334
920965620;35;3173;90.65714285714286
920965680;28;2750;98.21428571428571
920965740;32;2817;88.03125
920965800;33;2909;88.15151515151516
920965860;26;2397;92.1923076923077
920965920;28;2593;92.60714285714286
920965980;38;3141;82.65789473684211
920966040;30;2916;97.2
920966100;32;2781;86.90625
920966160;29;2669;92.03448275862068
920966220;34;2885;84.8529411764706
920966280;30;2777;92.56666666666666
920966340;31;2783;89.7741935483871
920966400;32;3014;94.1875
920966460;28;2577;92.03571428571429
920966520;32;3131;97.84375
920966580;30;2697;89.9
920966640;27;2507;92.85185185185185
920966700;33;2885;87.42424242424242
920966760;35;3011;86.02857142857142
920966820;28;2525;90.17857142857143
920966880;23;2207;95.95652173913044
920966940;29;2824;97.37931034482759
920967000;33;2927;88.6969696969697
920967060;31;2783;89.7741935483871
920967120;32;3014;94.1875
920967180;26;2397;92.1923076923077
920967240;31;2771;89.38709677419355
920967300;33;2907;88.0909090909091
920967360;29;2687;92.65517241379311
920967420;36;3355;93.19444444444444
920967480;29;2687;92.65517241379311
920967540;36;3021;83.91666666666667
920967600;29;2627;90.58620689655173
920967660;28;2577;92.03571428571429
920967720;29;2687;92.65517241379311
920967780;31;2783;89.7741935483871
920967840;31;3039;98.03225806451613
920967900;32;2781;86.90625
920967960;28;2677;95.60714285714286
920968020;29;2595;89.48275862068965
920968080;32;2857;89.28125
920968140;27;2407;89.14814814814815
920968200;58;5569;96.01724137931035
920968260;31;2671;86.16129032258064
920968320;36;3433;95.36111111111111
920968380;31;2689;86.74193548387096
920968440;308;37091;120.42532467532467
920968500;61;5493;90.04918032786885
920968560;28;2826;100.92857142857143
920968620;33;2835;85.9090909090909
920968680;32;2881;90.03125
920968740;30;2834;94.46666666666667
920968800;24;2317;96.54166666666667
920968860;33;2827;85.66666666666667
920968920;29;2763;95.27586206896552
920968980;29;2569;88.58620689655173
920969040;32;2881;90.03125
920969100;31;2647;85.38709677419355
920969160;28;2677;95.60714285714286
920969220;29;2799;96.51724137931035
920969280;31;3040;98.06451612903226
920969340;28;2557;91.32142857142857
920969400;41;3447;84.07317073170732
920969460;33;2791;84.57575757575758
920969520;26;2497;96.03846153846153
920969580;29;2587;89.20689655172414
920969640;33;3164;95.87878787878788
920969700;27;2467;91.37037037037037
920969760;24;2317;96.54166666666667
920969820;34;2877;84.61764705882354
920969880;28;2677;95.60714285714286
920969940;35;2947;84.2
920970000;29;2920;100.6896551724138
920970060;27;2389;88.48148148148148
920970120;29;3001;103.48275862068965
920970180;38;3057;80.44736842105263
